u,profile,dfa_lags,dfa_transform,dfa_ext_transform
64.97120281077804,-21963.84765623518,,,
65.49367037298259,-22068.528145860313,,,
66.65095017724127,-22172.05135568119,,,
67.50099165402388,-22274.724524025285,,,
68.6298536853993,-22376.268830338006,,,
69.10094991803686,-22477.342040418087,,,
69.94566128082982,-22577.570539135377,,,
69.69330970661596,-22678.05138942688,,,
69.16511454633655,-22779.060434878662,,,
72.1906724026095,-22877.04392247417,,,
69.81362310593519,-22977.404459366353,,,
72.15935705059397,-23075.419262313877,,,
70.92950157880324,-23174.663920733194,,,
72.3803857299838,-23272.45769500133,,,
72.93840702690625,-23369.693447972542,,,
76.85153292886841,-23463.016075041793,,,
76.6006083311948,-23556.589626708716,,,
76.25960677236877,-23650.504179934465,,,
78.12056388144072,-23742.557776051144,,,
76.18582010435004,-23836.54611594491,,,
76.22768173097654,-23930.492594212054,,,
74.92766184498603,-24025.739092365187,,,
78.10716909946521,-24117.80608326384,,,
75.64453436336551,-24212.335708898594,,,
78.33242337138941,-24304.17744552532,,,
77.17815850621443,-24397.173447017227,,,
76.89067534873807,-24490.456931666606,,,
79.73031088020933,-24580.900780784516,,,
78.06396569799792,-24673.010975084635,,,
78.43688245201344,-24764.74825263074,,,
80.18387624550705,-24854.73853638335,,,
80.27894205394155,-24944.633754327526,,,
78.4245504814864,-25036.383363844157,,,
79.8204614317405,-25126.737062410535,,,
78.68984847799565,-25218.221373930657,,,
78.141807249461,-25310.253726679315,,,
82.2261161250747,-25398.201770552358,,,
79.7424824067758,-25488.6334481437,,,
78.39011593296829,-25580.41749220885,,,
78.53298771640232,-25672.058664490567,,,
80.80129025193838,-25761.431534236748,,,
82.07757710248096,-25849.528117132384,,,
80.76326308476052,-25938.939014045744,,,
81.06510552806725,-26028.048068515796,,,
81.05238759475876,-26117.169840919156,,,
83.23792288438196,-26204.10607803289,,,
82.78390763749805,-26291.49633039351,,,
81.85354023747432,-26379.816950154156,,,
83.67325279350662,-26466.31785735877,,,
85.07846703918901,-26551.4135503177,,,
82.95117155091579,-26638.636538764902,,,
84.88587073975587,-26723.924828023264,,,
85.76613924336974,-26808.332848778013,,,
85.46695918627546,-26893.040049589854,,,
87.29425611870273,-26975.91995346927,,,
88.20726097407122,-27057.886852493317,,,
86.05527425917604,-27142.00573823226,,,
88.65448721801545,-27223.52541101236,,,
89.17249557221432,-27304.527075438265,,,
87.18552983590472,-27387.51570560048,,,
90.65891534463228,-27467.030950253964,,,
90.54076552763746,-27546.664344724446,,,
90.72420760533592,-27626.114297117227,,,
89.49816318949732,-27706.79029392585,,,
90.99858732519829,-27785.96586659877,,,
90.7202782735863,-27865.4197483233,,,
91.34724012027002,-27944.246668201147,,,
90.54072755098233,-28023.880100648283,,,
92.00264637347098,-28102.05161427293,,,
92.65340449255129,-28179.572369778496,,,
92.14401574105486,-28257.60251403556,,,
93.48429027046836,-28334.292383763208,,,
95.44071566587053,-28409.025828095455,,,
93.88087532450217,-28485.31911276907,,,
94.58400941622,-28560.909263350968,,,
97.75732655768826,-28633.3260967914,,,
94.48035363305229,-28709.019903156466,,,
96.20797794283479,-28782.98608521175,,,
95.30950976942333,-28857.850735440443,,,
94.95542874222313,-28933.06946669634,,,
96.42976608750877,-29006.813860606948,,,
94.7674873497694,-29082.2205332553,,,
96.81304711934573,-29155.581646134073,,,
99.51305736632196,-29226.242748765868,,,
99.77440883517437,-29296.64249992881,,,
97.45581763114592,-29369.360842295784,,,
100.764209903015,-29438.770792390886,,,
98.76852046729189,-29510.17643192171,,,
101.41959117980237,-29578.931000740027,,,
102.05536601768944,-29647.049794720457,,,
102.02787446391133,-29715.196080254664,,,
100.83796899261532,-29784.532271260166,,,
101.20239615391924,-29853.504035104364,,,
103.36915755819831,-29920.309037544284,,,
103.83543577604708,-29986.647761766355,,,
103.48687201014253,-30053.335049754332,,,
104.01995872345253,-30119.489251028997,,,
104.00983191014122,-30185.653579116974,,,
102.5676143599992,-30253.260124755092,,,
106.40703724004706,-30317.027247513164,,,
105.54503748306601,-30381.656370028217,,,
106.43718426486473,-30445.39334576147,,,
103.53988989478282,-30512.027615864805,,,
103.35883284532645,-30578.842943017597,,,
103.26623678112458,-30645.75086623459,,,
107.34105716634348,-30708.583969066363,,,
106.80248060806737,-30771.955648456413,,,
107.97145111078362,-30834.158357343746,,,
108.90391982495336,-30895.42859751691,,,
108.99892792131091,-30956.603829593718,,,
108.7022616186608,-31018.075727973177,,,
108.46499956266554,-31079.78488840863,,,
108.76442936401492,-31141.194619042733,,,
108.06867440450276,-31203.30010463635,,,
