  22.54   97.1586800 11.4380500 12.7935600
  22.74   97.6217000 11.5810200 13.0935300
  22.95   99.0107500 11.8056800 13.0117200
  23.15   99.4737700 11.6014400 12.8481000
  23.36   98.5477300 11.4380500 12.7935600
  23.56   98.5477300 11.4380500 12.8481000
  23.77   99.0107500 11.6014400 13.1208000
  23.97   98.0847100 11.7852600 12.9571800
  24.18   96.2326400 11.5197500 12.7935600
  24.38   95.3066000 11.3155100 12.7390200
  24.59   97.1586800 11.2133900 12.8753700
  24.79   98.0847100 11.4380500 13.0662600
  25.00   99.0107500 11.6014400 12.9299100
  25.20   97.6217000 11.4176300 12.7117500
  25.41   94.8435800 11.2338200 12.6572100
  25.61   94.8435800 11.1112700 12.7662900
  25.82   97.1586800 11.2746600 13.0117200
  26.02   98.5477300 11.4584800 12.8481000
  26.23   98.0847100 11.2542400 12.6844800
  26.43   97.1586800 11.1317000 12.6299400
  26.64   97.1586800 11.0704300 12.7390200
  26.84   96.6956600 11.2542400 12.9844500
  27.05   97.1586800 11.4584800 12.8208300
  27.25   96.6956600 11.2746600 12.6844800
  27.46   96.6956600 11.1317000 12.6572100
  27.66   97.6217000 11.0704300 12.8208300
  27.87   99.0107500 11.3563600 13.0662600
  28.07   99.0107500 11.4993200 12.9026400
  28.28   96.2326400 11.3563600 12.7390200
  28.48   95.3066000 11.2338200 12.7390200
  28.69   97.1586800 11.1521200 12.9026400
  28.89   99.0107500 11.4584800 13.1208000
  29.10  100.8628000 11.6014400 12.9571800
  29.30   99.4737700 11.3972100 12.8208300
  29.51   98.0847100 11.2746600 12.7662900
  29.71   97.1586800 11.2542400 12.9299100
  29.92   97.1586800 11.4584800 13.1480700
  30.12   98.5477300 11.5810200 12.9026400
  30.32   97.6217000 11.3359400 12.7390200
  30.53   98.0847100 11.1317000 12.6572100
  30.73   99.0107500 11.0091600 12.7935600
  30.94   99.4737700 11.2338200 12.9571800
  31.14   98.5477300 11.2338200 12.7390200
  31.35   96.2326400 11.0500000 12.6026700
  31.55   96.2326400 10.8253400 12.5754000
  31.76   98.0847100 10.6823800 12.7390200
  31.96   99.4737700 10.9478900 12.8481000
  32.17   99.4737700 10.9070400 12.5754000
  32.37   96.6956600 10.6619500 12.3845100
  32.58   94.8435800 10.5394100 12.3572400
  32.78   95.3066000 10.4985700 12.5208600
  32.99   97.6217000 10.7845000 12.6844800
  33.19   99.0107500 10.7232300 12.4390500
  33.40   99.0107500 10.4985700 12.2754300
  33.60   99.0107500 10.4372900 12.2754300
  33.81   99.0107500 10.5189900 12.4390500
  34.01   98.5477300 10.8457700 12.6026700
  34.22   98.5477300 10.7640700 12.3845100
  34.42   97.6217000 10.5598400 12.2208900
  34.63   98.0847100 10.4577200 12.1663600
  34.83   99.4737700 10.4577200 12.3572400
  35.04  101.3258000 10.7436500 12.3845100
  35.24  100.8628000 10.6006800 12.1118200
  35.45   98.0847100 10.3964500 11.9754700
  35.65   97.1586800 10.3147500 11.9482000
  35.86   98.5477300 10.3147500 12.1118200
  36.06  100.3998000 10.6006800 12.1936200
  36.27  100.8628000 10.4781400 11.8936600
  36.47   99.4737700 10.2126300 11.7027700
  36.68   98.0847100 10.0492400 11.6482300
  36.88   97.6217000 10.1105200 11.8118500
  37.09   99.0107500 10.4372900 11.8663900
  37.29   99.4737700 10.3760200 11.6482300
  37.50   98.5477300 10.1309400 11.5664200
  37.70   99.0107500  9.9675500 11.5936900
  37.91   99.0107500 10.0084000 11.7845800
  38.11   99.9367900 10.3760200 11.8663900
  38.32   98.0847100 10.2534800 11.6755000
  38.52   97.1586800 10.0696700 11.5664200
  38.73   97.1586800  9.9471260 11.6209600
  38.93   99.0107500 10.0492400 11.8663900
  39.14  101.3258000 10.3760200 11.8936600
  39.34  100.3998000 10.1717900 11.6209600
  39.55   98.0847100  9.9267020 11.5118800
  39.75   96.2326400  9.7837370 11.5118800
  39.95   97.1586800  9.8654320 11.7027700
  40.16   99.0107500 10.1105200 11.6755000
  40.36   99.9367900  9.9267020 11.4300700
  40.57   98.5477300  9.7224660 11.2664500
  40.77   99.0107500  9.6611950 11.2937200
  40.98   98.5477300  9.8245850 11.4846100
  41.18   99.0107500 10.2534800 11.4846100
  41.39   97.6217000 10.0696700 11.2391800
  41.59   97.1586800  9.8654320 11.1301000
  41.80   97.6217000  9.7224660 11.1846400
  42.00   99.4737700  9.8245850 11.3482600
  42.21  100.3998000 10.2330600 11.2937200
  42.41   99.0107500 10.3147500 11.0482900
  42.62   96.2326400 10.0492400 10.9664800
  42.82   96.6956600  9.8245850 11.0210200
  43.03   98.0847100  9.8654320 11.2664500
  43.23  100.8628000 10.2126300 11.2391800
  43.44  100.8628000 10.1922100 11.0755600
  43.64   99.9367900  9.9675500 11.0210200
  43.85   99.0107500  9.8245850 11.1301000
  44.05   98.5477300 10.0696700 11.4028000
  44.26   99.4737700 10.4985700 11.3755300
  44.46   99.0107500 10.2534800 11.2119100
  44.67   99.4737700 10.0288200 11.1573700
  44.87   99.9367900  9.9879740 11.2119100
  45.08  101.3258000 10.3147500 11.4846100
  45.28  101.3258000 10.7028000 11.4300700
  45.49   99.4737700 10.5394100 11.2937200
  45.69   98.0847100 10.3760200 11.2391800
  45.90   98.5477300 10.2943300 11.3755300
  46.10  100.8628000 10.5189900 11.6209600
  46.31  103.1779000 10.7028000 11.4846100
  46.51  102.2519000 10.4168700 11.2391800
  46.72  100.8628000 10.2534800 11.1573700
  46.92   99.4737700 10.1105200 11.2391800
  47.13   99.9367900 10.3556000 11.4573400
  47.33  100.8628000 10.6211100 11.3755300
  47.54  101.3258000 10.3760200 11.2119100
  47.74  100.3998000 10.1717900 11.1846400
  47.95  100.8628000 10.0288200 11.2664500
  48.15  101.3258000 10.1309400 11.4846100
  48.36  100.8628000 10.5598400 11.3755300
  48.56   98.5477300 10.6823800 11.2391800
  48.77   98.0847100 10.4168700 11.2391800
  48.97   99.4737700 10.1513600 11.3755300
  49.18  101.7889000 10.1922100 11.6209600
  49.38  102.7149000 10.4781400 11.5391500
  49.59  100.8628000 10.3760200 11.3755300
  49.79   99.0107500 10.2126300 11.3755300
  49.99   98.0847100 10.0084000 11.5391500
  50.20   99.4737700 10.5394100 11.8391200
  50.40  100.8628000 10.8866100 11.6755000
  50.61  100.8628000 10.6006800 11.5664200
  50.81   99.4737700 10.3556000 11.5118800
  51.02   99.4737700 10.3760200 11.7027700
  51.22   99.4737700 10.7436500 11.9754700
  51.43   99.4737700 10.9683100 11.8391200
  51.63   98.0847100 10.7028000 11.7300400
  51.84   99.0107500 10.5802600 11.7573100
  52.04   99.4737700 10.5598400 11.9209300
  52.25  101.3258000 10.9683100 12.1663600
  52.45  100.8628000 11.0704300 12.0572800
  52.66   99.0107500 10.8661900 11.8936600
  52.86   96.6956600 10.7232300 11.9209300
  53.07   97.6217000 10.6823800 12.0572800
  53.27   99.4737700 11.0295800 12.3299700
  53.48  100.8628000 11.1317000 12.1118200
  53.68   99.9367900 10.9478900 11.9754700
  53.89   98.5477300 10.8661900 11.9209300
  54.09   97.6217000 10.8661900 12.1118200
  54.30   97.6217000 11.1317000 12.3572400
  54.50   98.5477300 11.2338200 12.1663600
  54.71   98.0847100 10.9478900 12.0027400
  54.91   98.0847100 10.7640700 11.9754700
  55.12   99.0107500 10.6619500 12.1390800
  55.32  100.8628000 10.9887300 12.3299700
  55.53   99.4737700 11.0091600 12.1118200
  55.73   97.6217000 10.8253400 11.9754700
  55.94   97.1586800 10.6006800 11.9754700
  56.14   99.0107500 10.4168700 12.1390800
  56.35  100.3998000 10.8253400 12.3299700
  56.55  100.8628000 10.9887300 12.1118200
  56.76   99.4737700 10.7436500 12.0027400
  56.96   97.6217000 10.5802600 12.0027400
  57.17   97.1586800 10.4168700 12.2208900
  57.37   99.4737700 10.8253400 12.4117800
  57.58  100.3998000 11.0908500 12.2208900
  57.78  100.3998000 10.8457700 12.1118200
  57.99   99.9367900 10.6006800 12.1390800
  58.19  100.8628000 10.5802600 12.3299700
  58.40  100.8628000 11.0091600 12.5481300
  58.60   99.9367900 11.0908500 12.3845100
  58.81   99.4737700 10.9070400 12.3299700
  59.01   99.4737700 10.7028000 12.3027000
  59.22  101.3258000 10.5802600 12.5481300
  59.42  103.1779000 11.0500000 12.6844800
  59.63  102.2519000 11.1929700 12.5208600
  59.83   99.9367900 10.9274600 12.4390500
  60.03   98.5477300 10.8049200 12.5208600
  60.24   99.4737700 10.8457700 12.7117500
  60.44  101.7889000 11.2950900 12.8753700
  60.65  101.7889000 11.4584800 12.6572100
  60.85  101.7889000 11.2133900 12.5754000
  61.06  100.3998000 10.9478900 12.5754000
  61.26  100.3998000 10.9683100 12.7935600
  61.47   99.9367900 11.3972100 12.9844500
  61.67  100.3998000 11.4789000 12.7662900
  61.88   99.4737700 11.2746600 12.7117500
  62.08   99.9367900 10.9887300 12.7117500
  62.29  100.8628000 10.8661900 12.9026400
  62.49  102.2519000 11.3359400 12.9571800
  62.70   99.9367900 11.4380500 12.7662900
  62.90   98.0847100 11.2133900 12.6572100
  63.11   97.6217000 10.9683100 12.7390200
  63.31   99.4737700 10.9478900 12.9571800
  63.52  101.3258000 11.4176300 13.0662600
  63.72  101.7889000 11.5197500 12.7935600
  63.93  100.3998000 11.2542400 12.7662900
  64.13   98.5477300 11.0704300 12.8481000
  64.34   99.0107500 11.2338200 13.1480700
  64.54   99.4737700 11.7035600 13.2571500
  64.75  100.3998000 11.7444100 13.0662600
  64.95   99.4737700 11.5606000 13.0389900
  65.16  100.3998000 11.5197500 13.0662600
  65.36  100.8628000 11.6422900 13.3116900
  65.57  101.3258000 12.0303400 13.3662300
  65.77   99.0107500 11.9078000 13.1480700
  65.98   98.0847100 11.7239800 13.0662600
  66.18   98.0847100 11.6218700 13.1208000
  66.39  100.8628000 11.7444100 13.3389500
  66.59  102.2519000 12.0099200 13.3389500
  66.80  101.3258000 11.8669500 13.0662600
  67.00   99.0107500 11.6218700 12.9844500
  67.21   97.6217000 11.4993200 13.0117200
  67.41   98.5477300 11.6014400 13.2571500
  67.62   99.9367900 11.7852600 13.1753400
  67.82  100.3998000 11.6014400 12.9299100
  68.03   98.5477300 11.3972100 12.7662900
  68.23   98.0847100 11.2950900 12.7935600
  68.44   97.6217000 11.3155100 13.0117200
  68.64   97.6217000 11.5606000 12.9844500
  68.85   96.6956600 11.3563600 12.7117500
  69.05   96.6956600 11.1929700 12.6299400
  69.26   97.6217000 11.0908500 12.6572100
  69.46   99.4737700 11.1521200 12.8481000
  69.67   99.9367900 11.3563600 12.7662900
  69.87   98.5477300 11.2542400 12.5481300
  70.07   95.7696200 10.9887300 12.4663200
  70.28   96.2326400 10.8253400 12.5208600
  70.48   98.5477300 10.9887300 12.7935600
  70.69  100.8628000 11.2950900 12.7662900
  70.89  100.3998000 11.1521200 12.5481300
  71.10   99.4737700 11.0500000 12.4663200
  71.30   98.5477300 10.9887300 12.5481300
  71.51   99.0107500 11.1929700 12.8208300
  71.71   99.4737700 11.4789000 12.7117500
  71.92  100.3998000 11.2950900 12.4935900
  72.12  100.3998000 11.1317000 12.4390500
  72.33  101.3258000 11.0295800 12.4663200
  72.53  101.7889000 11.1929700 12.7117500
  72.74  101.7889000 11.3767800 12.5481300
  72.94   99.4737700 11.1725500 12.3572400
  73.15   98.5477300 10.9070400 12.2208900
  73.35   99.4737700 10.7232300 12.2754300
  73.56  101.3258000 10.9070400 12.4663200
  73.76  102.2519000 11.0500000 12.2754300
  73.97  100.8628000 10.9070400 12.0572800
  74.17   98.5477300 10.6823800 11.9754700
  74.38   97.6217000 10.4372900 12.0027400
  74.58   98.5477300 10.6823800 12.2208900
  74.79   98.5477300 10.8866100 12.0300100
  74.99   97.6217000 10.6823800 11.7845800
  75.20   95.3066000 10.4577200 11.6482300
  75.40   95.3066000 10.2943300 11.7300400
  75.61   94.3805600 10.4168700 11.9209300
  75.81   94.8435800 10.6415300 11.7300400
  76.02   93.9175400 10.4372900 11.5118800
  76.22   93.9175400 10.1922100 11.4300700
  76.43   93.9175400 10.1105200 11.5664200
  76.63   95.3066000 10.3760200 11.7845800
  76.84   94.3805600 10.4577200 11.6209600
  77.04   92.0654700 10.2739000 11.4573400
  77.25   90.2133900 10.1717900 11.4028000
  77.45   92.0654700 10.0492400 11.5118800
  77.66   94.3805600 10.3147500 11.7573100
  77.86   95.3066000 10.4168700 11.5118800
  78.07   93.4545200 10.2739000 11.3482600
  78.27   91.6024500 10.1513600 11.2937200
  78.48   92.0654700 10.0696700 11.4846100
  78.68   93.4545200 10.3147500 11.7027700
  78.89   95.3066000 10.4985700 11.5118800
  79.09   94.8435800 10.2534800 11.3482600
  79.30   94.8435800 10.1309400 11.3482600
  79.50   94.8435800 10.1513600 11.4846100
  79.71   95.3066000 10.4168700 11.7300400
  79.91   94.8435800 10.4985700 11.5118800
  80.11   94.8435800 10.2739000 11.3482600
  80.32   94.8435800 10.0492400 11.2937200
  80.52   96.6956600  9.9471260 11.4300700
  80.73   97.1586800 10.2330600 11.5664200
  80.93   97.1586800 10.2943300 11.3482600
  81.14   94.3805600 10.1922100 11.2119100
  81.34   94.3805600 10.0084000 11.1573700
  81.55   95.3066000  9.7633130 11.3209900
  81.75   98.0847100 10.0288200 11.4573400
  81.96   98.0847100 10.3556000 11.2391800
  82.16   96.6956600 10.2126300 11.0482900
  82.37   94.8435800 10.0492400 11.0482900
  82.57   94.8435800  9.6611950 11.1573700
  82.78   96.2326400  9.8654320 11.3209900
  82.98   97.1586800 10.3147500 11.0482900
  83.19   96.2326400 10.2330600 10.9664800
  83.39   95.3066000  9.9879740 10.9392100
  83.60   95.3066000  9.6816190 11.1573700
  83.80   95.3066000  9.8858560 11.3482600
  84.01   95.7696200 10.1717900 11.1846400
  84.21   94.8435800 10.0084000 11.0482900
  84.42   95.7696200  9.7428900 11.1028300
  84.62   96.6956600  9.6611950 11.3209900
  84.83   98.5477300 10.2943300 11.4846100
  85.03   96.2326400 10.4168700 11.2664500
  85.24   94.8435800 10.1922100 11.1846400
  85.44   94.8435800  9.9879740 11.2391800
  85.65   96.6956600  9.9267020 11.4300700
  85.85   98.5477300 10.4168700 11.5664200
  86.06   98.5477300 10.5394100 11.3482600
  86.26   95.7696200 10.2943300 11.2391800
  86.47   93.9175400 10.0696700 11.2391800
  86.67   94.8435800  9.8654320 11.4846100
  86.88   97.1586800 10.3147500 11.5936900
  87.08   97.6217000 10.6415300 11.3755300
  87.29   96.2326400 10.3556000 11.2391800
  87.49   95.7696200 10.0696700 11.2937200
  87.70   94.8435800 10.0084000 11.5118800
  87.90   96.2326400 10.4577200 11.6482300
  88.11   97.1586800 10.5394100 11.4300700
  88.31   96.2326400 10.2534800 11.3209900
  88.52   96.6956600 10.0084000 11.3482600
  88.72   97.6217000 10.1105200 11.5664200
  88.93   97.1586800 10.6415300 11.6482300
  89.13   96.2326400 10.6006800 11.4300700
  89.34   94.8435800 10.3556000 11.3482600
  89.54   96.2326400 10.1717900 11.4028000
  89.75   97.6217000 10.2126300 11.6482300
  89.95   99.0107500 10.7845000 11.7573100
  90.15   97.6217000 10.7640700 11.5664200
  90.36   94.8435800 10.4985700 11.4846100
  90.56   94.3805600 10.3351800 11.5936900
  90.77   96.2326400 10.4577200 11.8391200
  90.97   98.5477300 10.8253400 11.8936600
  91.18   98.0847100 10.8049200 11.6482300
  91.38   95.7696200 10.5394100 11.5936900
  91.59   95.3066000 10.3964500 11.6482300
  91.79   95.3066000 10.5802600 11.9209300
  92.00   97.1586800 10.9274600 11.9754700
  92.20   97.6217000 10.8049200 11.7573100
  92.41   96.6956600 10.5394100 11.6482300
  92.61   96.6956600 10.4168700 11.7027700
  92.82   96.2326400 10.5394100 11.9482000
  93.02   97.1586800 10.8661900 11.9754700
  93.23   96.2326400 10.6823800 11.7300400
  93.43   95.7696200 10.4781400 11.6482300
  93.64   96.6956600 10.3351800 11.6755000
  93.84   98.0847100 10.4577200 11.9482000
  94.05   98.5477300 10.7845000 11.9482000
  94.25   96.6956600 10.6211100 11.7573100
  94.46   94.8435800 10.3760200 11.7027700
  94.66   96.2326400 10.2330600 11.8118500
  94.87   98.0847100 10.4168700 12.0845500
  95.07   99.9367900 10.8253400 12.0845500
  95.28   98.0847100 10.7640700 11.8663900
  95.48   95.7696200 10.4985700 11.8118500
  95.69   95.3066000 10.2739000 11.9482000
  95.89   97.1586800 10.5189900 12.2481600
  96.10   99.4737700 10.8457700 12.1936200
  96.30   99.4737700 10.7028000 12.0027400
  96.51   98.5477300 10.4781400 11.9754700
  96.71   98.0847100 10.3351800 12.0572800
  96.92   97.1586800 10.6006800 12.3299700
  97.12   98.0847100 10.9887300 12.2754300
  97.33   97.6217000 10.7640700 12.0845500
  97.53   97.1586800 10.4577200 12.0300100
  97.74   98.0847100 10.3556000 12.1936200
  97.94   99.0107500 10.5802600 12.4390500
  98.15   99.0107500 11.0091600 12.3572400
  98.35   96.6956600 10.8457700 12.1663600
  98.56   96.2326400 10.5802600 12.1390800
  98.76   97.6217000 10.3556000 12.2208900
  98.97   99.9367900 10.5802600 12.4935900
  99.17  100.8628000 10.8253400 12.4117800
  99.38   99.0107500 10.6823800 12.2208900
  99.58   96.6956600 10.4577200 12.1936200
  99.79   96.6956600 10.2739000 12.3299700
  99.99   99.0107500 10.6415300 12.5754000
 100.19  100.8628000 10.9274600 12.4117800
 100.40   99.9367900 10.7028000 12.2481600
 100.60   99.0107500 10.4781400 12.1936200
 100.81   98.5477300 10.3351800 12.3572400
 101.01   99.4737700 10.6823800 12.6299400
 101.22  101.3258000 11.1521200 12.5208600
 101.42  101.3258000 10.9683100 12.3299700
 101.63  101.3258000 10.7232300 12.3299700
 101.83  101.7889000 10.5802600 12.4935900
 102.04  101.7889000 10.9274600 12.7662900
 102.24  101.3258000 11.3563600 12.6026700
 102.45   99.9367900 11.2746600 12.4663200
 102.65  100.8628000 10.9887300 12.4663200
 102.86  101.7889000 10.7436500 12.6572100
 103.06  103.1779000 11.0704300 12.9026400
 103.27  102.7149000 11.3767800 12.7935600
 103.47   99.9367900 11.2338200 12.6572100
 103.68   99.0107500 11.0091600 12.6572100
 103.88   99.9367900 10.9274600 12.8481000
 104.09  102.2519000 11.3972100 13.0935300
 104.29  103.1779000 11.5606000 12.9299100
 104.50  101.3258000 11.3359400 12.8208300
 104.70   99.0107500 11.2133900 12.8208300
 104.91   99.0107500 11.2133900 13.0117200
 105.11  100.8628000 11.5197500 13.2298800
 105.32  102.2519000 11.6014400 13.0117200
 105.52  101.3258000 11.3359400 12.8481000
 105.73  100.3998000 11.2133900 12.8208300
 105.93   99.4737700 11.2133900 12.9844500
 106.14  100.3998000 11.4176300 13.2298800
 106.34  101.3258000 11.4993200 12.9844500
 106.55  100.8628000 11.2542400 12.8208300
 106.75  100.8628000 11.0908500 12.7935600
 106.96  101.3258000 11.0500000 12.9571800
 107.16  101.3258000 11.3563600 13.1480700
 107.37  100.3998000 11.4380500 12.9299100
 107.57   99.0107500 11.2950900 12.7662900
 107.78   99.4737700 11.0908500 12.7117500
 107.98  100.8628000 10.9478900 12.9026400
 108.19  102.2519000 11.3359400 13.0935300
 108.39  101.7889000 11.4993200 12.8753700
 108.60   98.5477300 11.3155100 12.7662900
 108.80   98.0847100 11.1725500 12.8208300
 109.01   99.9367900 11.1929700 13.0389900
 109.21  102.2519000 11.6014400 13.2026100
 109.42  102.2519000 11.7444100 12.9844500
 109.62  100.3998000 11.5810200 12.8753700
 109.83   98.5477300 11.5197500 12.9026400
 110.03   99.0107500 11.5197500 13.0935300
 110.23  101.3258000 11.7852600 13.2844200
 110.44  102.2519000 11.8056800 13.0389900
 110.64  100.8628000 11.6014400 12.8753700
 110.85  100.3998000 11.4993200 12.8208300
 111.05   99.4737700 11.4993200 13.0117200
 111.26   99.9367900 11.7035600 13.1208000
 111.46  100.3998000 11.7035600 12.9026400
 111.67   99.9367900 11.5197500 12.7662900
 111.87  100.3998000 11.3563600 12.7662900
 112.08  101.3258000 11.2542400 12.9299100
 112.28  101.7889000 11.5810200 13.0117200
 112.49   99.9367900 11.5810200 12.7390200
 112.69   98.5477300 11.3563600 12.6299400
 112.90   99.0107500 11.1725500 12.5754000
 113.10  100.8628000 11.0500000 12.7662900
 113.31  103.1779000 11.3563600 12.7935600
 113.51  101.7889000 11.4176300 12.5208600
 113.72   99.4737700 11.1929700 12.4117800
 113.92   98.5477300 11.0091600 12.4117800
 114.13   99.4737700 10.9070400 12.6026700
 114.33  102.2519000 11.2542400 12.6844800
 114.54  101.7889000 11.3767800 12.4390500
 114.74  100.3998000 11.1112700 12.3027000
 114.95   99.0107500 10.9070400 12.3572400
 115.15   98.5477300 10.9683100 12.5481300
 115.36   99.9367900 11.2950900 12.6572100
 115.56  100.3998000 11.2542400 12.4117800
 115.77   99.9367900 11.0295800 12.3027000
 115.97  100.3998000 10.8866100 12.3027000
 116.18  100.3998000 10.9070400 12.4935900
 116.38  100.3998000 11.1725500 12.5208600
 116.59   99.0107500 10.9887300 12.2754300
 116.79   98.5477300 10.8049200 12.1663600
 117.00   99.0107500 10.6823800 12.1390800
 117.20  100.8628000 10.7436500 12.3572400
 117.41  102.2519000 11.0295800 12.3572400
 117.61   99.9367900 10.8661900 12.1118200
 117.82   98.0847100 10.6211100 12.0027400
 118.02   98.0847100 10.4781400 12.0300100
 118.23  100.8628000 10.5394100 12.1936200
 118.43  102.2519000 10.8457700 12.2208900
 118.64  101.7889000 10.8253400 11.9209300
 118.84   99.9367900 10.5802600 11.8118500
 119.05   98.0847100 10.3760200 11.7845800
 119.25   99.0107500 10.3964500 11.9482000
 119.46  100.8628000 10.7232300 11.8936600
 119.66  100.8628000 10.6415300 11.5936900
 119.86  100.3998000 10.4781400 11.4573400
 120.07  100.3998000 10.2739000 11.4846100
 120.27  100.3998000 10.2943300 11.6482300
 120.48  100.8628000 10.7232300 11.6209600
 120.68  100.3998000 10.6619500 11.4028000
 120.89  100.3998000 10.4168700 11.3209900
 121.09  100.3998000 10.1922100 11.3482600
 121.30  101.3258000 10.1309400 11.5391500
 121.50  100.8628000 10.5598400 11.4573400
 121.71   98.5477300 10.6415300 11.2391800
 121.91   96.6956600 10.3556000 11.1573700
 122.12   98.0847100 10.0696700 11.2119100
 122.32  100.3998000  9.9675500 11.4300700
 122.53  101.3258000 10.3147500 11.4028000
 122.73   99.9367900 10.3760200 11.3209900
 122.94   97.6217000 10.1513600 11.2664500
 123.14   96.6956600  9.9471260 11.2119100
 123.35   98.5477300 10.0084000 11.3755300
 123.55  100.8628000 10.3760200 11.2937200
 123.76  100.3998000 10.2739000 11.0755600
 123.96   99.4737700 10.1105200 11.0210200
 124.17   98.5477300  9.9267020 11.1028300
 124.37   99.4737700 10.1922100 11.3482600
 124.58   99.9367900 10.7640700 11.2391800
