  57.58  135.5892000 13.7459300 11.5664200
  57.78  135.5892000 13.6642300 11.4573400
  57.99  135.5892000 13.7459300 11.6209600
  58.19  135.5892000 14.0522800 11.9482000
  58.40  135.5892000 13.9501600 11.7300400
  58.60  135.5892000 13.7255000 11.5391500
  58.81  135.5892000 13.6029600 11.4300700
  59.01  136.0523000 13.6846600 11.6209600
  59.22  135.5892000 13.8684700 11.8663900
  59.42  136.0523000 13.7255000 11.6482300
  59.63  135.5892000 13.4395700 11.4028000
  59.83  136.0523000 13.2557600 11.2937200
  60.04  135.5892000 13.3783000 11.4300700
  60.24  136.0523000 13.7050800 11.6755000
  60.45  136.0523000 13.7050800 11.4846100
  60.65  136.0523000 13.5416900 11.2664500
  60.86  135.5892000 13.4600000 11.2119100
  61.06  136.5153000 13.5825400 11.3755300
  61.27  135.5892000 13.8072000 11.5391500
  61.47  136.0523000 13.6233900 11.2937200
  61.67  135.5892000 13.3783000 11.1301000
  61.88  136.0523000 13.3374500 11.0755600
  62.08  135.5892000 13.5621100 11.3209900
  62.29  135.5892000 13.9093200 11.5664200
  62.49  136.0523000 13.7459300 11.3482600
  62.70  135.5892000 13.4191500 11.1301000
  62.90  135.5892000 13.1944900 11.1028300
  63.11  135.5892000 13.2557600 11.3482600
  63.31  136.0523000 13.4600000 11.5664200
  63.52  135.5892000 13.1944900 11.2937200
  63.72  136.0523000 12.8472900 11.0755600
  63.93  135.5892000 12.5817800 11.0210200
  64.13  135.5892000 12.5613500 11.2391800
  64.34  135.1262000 12.6022000 11.4573400
  64.54  135.5892000 12.2754200 11.1846400
  64.75  135.5892000 11.8465300 10.9392100
  64.95  135.5892000 11.6422900 10.8574000
  65.16  135.5892000 11.8261000 11.0755600
  65.36  136.0523000 12.2754200 11.2664500
  65.57  135.5892000 12.2958500 11.0210200
  65.77  135.5892000 12.2141500 10.8028700
  65.98  135.5892000 12.1733100 10.7756000
  66.18  135.5892000 12.3775400 11.0210200
  66.39  135.5892000 12.7247400 11.2391800
  66.59  135.5892000 12.7043200 11.0210200
  66.80  135.5892000 12.6430500 10.8574000
  67.00  135.5892000 12.6839000 10.8574000
  67.21  135.5892000 12.9902500 11.1301000
  67.41  135.5892000 13.3170300 11.3482600
  67.62  136.0523000 13.2149100 11.1301000
  67.82  135.5892000 12.9902500 10.9664800
  68.03  136.0523000 12.8268600 10.9664800
  68.23  135.5892000 12.8677100 11.2119100
  68.44  136.0523000 13.0311000 11.3755300
  68.64  135.5892000 12.8677100 11.1028300
  68.85  135.5892000 12.7043200 10.8574000
  69.05  135.5892000 12.5613500 10.7756000
  69.26  135.1262000 12.6839000 11.0482900
  69.46  135.5892000 12.8881300 11.1846400
  69.67  135.5892000 12.8472900 10.9392100
  69.87  135.1262000 12.8268600 10.7756000
  70.08  135.5892000 12.8881300 10.8028700
  70.28  135.1262000 13.2149100 11.1301000
  70.49  135.5892000 13.5212700 11.2937200
  70.69  135.1262000 13.3987300 11.0755600
  70.90  135.5892000 13.2149100 10.8574000
  71.10  135.1262000 13.1740600 10.8301400
  71.31  135.1262000 13.3987300 11.1028300
  71.51  135.1262000 13.6642300 11.2664500
  71.71  135.1262000 13.5212700 10.9937500
  71.92  135.1262000 13.2353400 10.8028700
  72.12  135.1262000 13.0311000 10.7756000
  72.33  135.5892000 13.0923700 11.0755600
  72.53  135.1262000 13.2353400 11.1301000
  72.74  135.1262000 13.1740600 10.9392100
  72.94  135.1262000 13.2149100 10.8028700
  73.15  135.5892000 13.3170300 10.9119400
  73.35  135.1262000 13.5825400 11.2391800
  73.56  135.1262000 13.7663500 11.3209900
  73.76  135.1262000 13.5825400 11.0482900
  73.97  135.5892000 13.3578800 10.8574000
  74.17  135.1262000 13.3170300 10.9119400
  74.38  135.5892000 13.5825400 11.2391800
  74.58  135.1262000 13.7663500 11.2664500
  74.79  135.1262000 13.6846600 11.0482900
  74.99  135.1262000 13.5621100 10.8846800
  75.20  135.5892000 13.5416900 10.8574000
  75.40  135.1262000 13.6438100 11.1301000
  75.61  135.1262000 13.6846600 11.1301000
  75.81  135.1262000 13.4395700 10.9119400
  76.02  135.1262000 13.2149100 10.8028700
  76.22  135.1262000 13.1127900 10.8846800
  76.43  135.1262000 13.2149100 11.2664500
  76.63  135.1262000 13.1740600 11.3209900
  76.84  135.1262000 12.9289800 11.1301000
  77.04  135.1262000 12.8268600 11.0482900
  77.25  134.6632000 12.8268600 11.1301000
  77.45  135.1262000 13.0719500 11.4300700
  77.66  134.6632000 13.1127900 11.3755300
  77.86  134.6632000 13.0106800 11.1573700
  78.07  134.6632000 12.9494000 11.0210200
  78.27  134.6632000 13.1127900 11.1573700
  78.48  134.6632000 13.5008400 11.5391500
  78.68  135.1262000 13.7255000 11.5664200
  78.89  134.6632000 13.6029600 11.3755300
  79.09  134.6632000 13.5008400 11.2937200
  79.30  134.6632000 13.5621100 11.3755300
  79.50  135.1262000 13.8480500 11.7027700
  79.71  134.6632000 13.9093200 11.6209600
  79.91  134.6632000 13.7050800 11.4300700
  80.12  134.6632000 13.5621100 11.3209900
  80.32  134.6632000 13.5416900 11.4028000
  80.53  134.6632000 13.7050800 11.7027700
  80.73  135.1262000 13.6438100 11.5391500
  80.94  134.6632000 13.3578800 11.2937200
  81.14  135.1262000 13.1740600 11.1573700
  81.35  134.6632000 13.1944900 11.3209900
  81.55  135.1262000 13.4395700 11.5936900
  81.76  134.6632000 13.3783000 11.4846100
  81.96  134.6632000 13.1332200 11.2664500
  82.16  135.1262000 12.9494000 11.2119100
  82.37  135.1262000 12.9494000 11.3482600
  82.57  134.6632000 13.2761800 11.7027700
  82.78  134.6632000 13.3578800 11.6209600
  82.98  135.1262000 13.2353400 11.4028000
  83.19  134.2002000 13.1740600 11.2937200
  83.39  134.6632000 13.2966100 11.4573400
  83.60  134.6632000 13.6233900 11.7845800
  83.80  135.1262000 13.5621100 11.6755000
  84.01  134.6632000 13.2761800 11.4846100
  84.21  134.6632000 13.0923700 11.4028000
  84.42  134.2002000 13.1127900 11.5936900
  84.62  134.6632000 13.2966100 11.9209300
  84.83  134.2002000 13.1536400 11.7845800
  85.03  134.6632000 12.9085600 11.5936900
  85.24  134.2002000 12.8881300 11.5118800
  85.44  134.2002000 13.1536400 11.7027700
  85.65  134.2002000 13.5825400 12.0300100
  85.85  134.6632000 13.6029600 11.8936600
  86.06  133.7372000 13.3578800 11.7300400
  86.26  134.2002000 13.2761800 11.7027700
  86.47  134.6632000 13.4804200 11.8936600
