  39.94  121.6987000 14.1748200 12.0572800
  40.25  117.5315000 14.6037200 12.1118200
  40.56  118.4575000 14.9100800 11.8663900
  40.87  118.9206000 14.5628700 11.8118500
  41.17  121.2356000 14.5833000 12.0300100
  41.48  118.4575000 14.9305000 12.0572800
  41.79  118.4575000 14.7466900 11.9482000
  42.10  122.6247000 14.3790600 12.0572800
  42.40  117.0685000 14.7262600 12.1390800
  42.71  119.8466000 14.5016000 12.0027400
  43.02  118.9206000 13.9093200 12.1390800
  43.32  121.6987000 14.2565200 12.2208900
  43.63  117.0685000 14.4607600 12.1390800
  43.94  121.6987000 13.7050800 12.1936200
  44.25  121.2356000 13.9705900 12.1936200
  44.55  118.9206000 14.5628700 12.1663600
  44.86  122.1617000 14.2973700 12.0300100
  45.17  121.6987000 14.2769400 12.1663600
  45.48  122.6247000 14.7466900 12.2481600
  45.78  118.4575000 14.6854200 12.0300100
  46.09  124.9398000 14.3790600 12.1118200
  46.40  120.3096000 14.7058400 12.2481600
  46.70  121.6987000 14.8283800 12.0027400
  47.01  122.1617000 14.3790600 12.0027400
  47.32  123.5507000 14.4811800 12.2208900
  47.63  120.3096000 14.7262600 12.1390800
  47.93  121.2356000 14.2769400 12.1390800
  48.24  125.4028000 14.1135500 12.2208900
  48.55  119.8466000 14.5628700 12.2481600
  48.86  123.0877000 14.4811800 12.1390800
  49.16  122.6247000 13.9910100 12.3027000
  49.47  125.4028000 14.3177900 12.3845100
  49.78  120.7726000 14.6854200 12.2754300
  50.08  126.7919000 14.2156700 12.3299700
  50.39  124.9398000 14.4403300 12.4117800
  50.70  123.5507000 14.7262600 12.3299700
  51.01  124.9398000 14.2565200 12.3299700
  51.31  125.4028000 14.1339800 12.3845100
  51.62  124.9398000 14.5628700 12.3299700
  51.93  121.6987000 14.5424500 12.2754300
  52.24  127.7179000 13.9501600 12.3299700
  52.54  122.6247000 14.2565200 12.3572400
  52.85  124.4768000 14.3177900 12.1936200
  53.16  123.5507000 13.5621100 12.2754300
  53.46  125.8658000 13.8480500 12.2208900
  53.77  122.1617000 14.2973700 12.0845500
  54.08  124.9398000 13.6642300 12.0845500
  54.39  128.1809000 13.6642300 12.0572800
  54.69  124.0138000 14.1952500 12.0845500
  55.00  126.3289000 14.0522800 11.9754700
  55.31  125.4028000 13.5825400 12.1390800
  55.62  127.2549000 13.9910100 12.1663600
  55.92  121.6987000 14.1339800 12.1663600
  56.23  127.7179000 13.4395700 12.2754300
