  30.00  117.9945000 13.4395700 13.6389200
  30.15  117.0685000 13.5008400 13.8298100
  30.30  117.9945000 13.7867700 14.2388600
  30.44  118.9206000 14.1952500 14.6479000
  30.59  120.3096000 14.1952500 14.4842900
  30.73  120.3096000 13.9297400 14.1025100
  30.88  118.9206000 13.7459300 13.9661600
  31.03  118.4575000 13.6846600 13.9388900
  31.17  117.9945000 13.7050800 14.0207000
  31.32  117.5315000 13.8888900 14.3479400
  31.47  118.9206000 14.1952500 14.7569800
  31.61  120.3096000 14.2361000 14.5115600
  31.76  120.3096000 13.9297400 14.1297800
  31.90  119.3836000 13.7663500 13.9388900
  32.05  117.9945000 13.7050800 13.9116200
  32.20  117.0685000 13.7050800 14.0207000
  32.34  117.9945000 13.8888900 14.3206700
  32.49  119.3836000 14.1748200 14.7024400
  32.64  121.6987000 14.2769400 14.5933600
  32.78  121.6987000 14.0114300 14.1843200
  32.93  119.8466000 13.8276200 14.0207000
  33.08  118.4575000 13.7867700 14.0479700
  33.22  117.5315000 13.8276200 14.1570500
  33.37  117.5315000 14.0522800 14.5115600
  33.51  119.3836000 14.3994800 14.9478700
  33.66  121.2356000 14.5016000 14.8933300
  33.81  121.2356000 14.2361000 14.4570200
  33.95  119.8466000 13.9705900 14.2388600
  34.10  117.9945000 13.9093200 14.2388600
  34.25  117.0685000 13.9501600 14.3479400
  34.39  117.5315000 14.1544000 14.7024400
  34.54  118.9206000 14.5424500 15.1387600
  34.69  120.7726000 14.7875300 15.2478400
  34.83  120.7726000 14.5220300 14.8387900
  34.98  118.9206000 14.2361000 14.5388300
  35.12  117.5315000 14.1339800 14.4570200
  35.27  116.1424000 14.1135500 14.4842900
  35.42  117.0685000 14.2565200 14.7842500
  35.56  118.9206000 14.6445700 15.2478400
  35.71  120.7726000 14.9713500 15.4660000
  35.86  120.7726000 14.8488000 15.1387600
  36.00  118.9206000 14.5628700 14.8387900
  36.15  117.0685000 14.3586400 14.7024400
  36.30  115.6794000 14.2565200 14.6479000
  36.44  116.6055000 14.2973700 14.7842500
  36.59  118.9206000 14.5628700 15.1387600
  36.73  120.7726000 14.8692300 15.3296500
  36.88  120.7726000 14.7058400 14.9751400
  37.03  119.3836000 14.3994800 14.6479000
  37.17  117.5315000 14.2361000 14.4842900
  37.32  116.6055000 14.1544000 14.4570200
  37.47  117.9945000 14.2156700 14.5933600
  37.61  119.8466000 14.4403300 14.8933300
  37.76  121.2356000 14.7466900 15.1387600
  37.91  121.2356000 14.6445700 14.8387900
  38.05  119.3836000 14.3790600 14.5388300
  38.20  117.5315000 14.2361000 14.4570200
  38.34  116.6055000 14.2156700 14.4842900
  38.49  117.5315000 14.3177900 14.6751700
  38.64  119.8466000 14.6649900 15.1114900
  38.78  121.6987000 15.0121900 15.4387300
  38.93  121.6987000 14.9305000 15.1387600
  39.08  119.8466000 14.5628700 14.7569800
  39.22  117.9945000 14.3177900 14.5661000
  39.37  116.6055000 14.2565200 14.5388300
  39.52  117.9945000 14.3382100 14.7024400
  39.66  119.8466000 14.6241400 15.0842200
  39.81  121.2356000 15.0326200 15.4660000
  39.95  121.6987000 15.0121900 15.2478400
  40.10  120.3096000 14.6445700 14.8660600
  40.25  117.9945000 14.3790600 14.6206400
  40.39  117.5315000 14.2565200 14.5388300
  40.54  118.9206000 14.2973700 14.6206400
  40.69  120.3096000 14.5424500 14.9478700
  40.83  121.6987000 14.8896500 15.3569200
  40.98  121.6987000 14.9509200 15.2205700
  41.13  120.3096000 14.6037200 14.8115200
  41.27  117.9945000 14.3382100 14.5388300
  41.42  117.9945000 14.2361000 14.4570200
  41.56  118.4575000 14.1952500 14.4570200
  41.71  120.3096000 14.3790600 14.7842500
  41.86  121.6987000 14.7262600 15.1660300
  42.00  121.6987000 14.8079600 15.0842200
  42.15  120.3096000 14.4607600 14.6751700
  42.30  118.4575000 14.1748200 14.4024800
  42.44  117.9945000 14.0727100 14.2934000
  42.59  118.9206000 14.0727100 14.3479400
  42.74  120.3096000 14.2565200 14.6206400
  42.88  120.7726000 14.5833000 15.0296800
  43.03  121.2356000 14.7466900 15.0296800
  43.17  120.3096000 14.3994800 14.5388300
  43.32  117.9945000 14.0727100 14.2661300
  43.47  117.5315000 13.9297400 14.1570500
  43.61  117.9945000 13.9093200 14.1570500
  43.76  119.3836000 14.0931300 14.4024800
  43.91  120.3096000 14.4403300 14.8660600
  44.05  120.3096000 14.6649900 14.9478700
  44.20  119.3836000 14.3586400 14.5388300
  44.34  118.4575000 14.0318600 14.2388600
  44.49  117.5315000 13.8684700 14.1025100
  44.64  117.9945000 13.9093200 14.1843200
  44.78  118.9206000 14.0931300 14.4842900
  44.93  119.8466000 14.5424500 14.9751400
  45.08  120.3096000 14.8896500 15.2478400
  45.22  119.3836000 14.6241400 14.8387900
  45.37  118.4575000 14.2769400 14.4842900
